Дисплей HTC Desire 601+тачскрин,800   ₽,Царицыно,https://www.avito.ru/moskva/telefony/displey_htc_desire_601tachskrin_1047081215
HTC ONE m7,5 000   ₽,Театральная,https://www.avito.ru/moskva/telefony/htc_one_m7_942530470
Шлейф HTC Sensation Z710e Оригинал,250   ₽,Римская,https://www.avito.ru/moskva/telefony/shleyf_htc_sensation_z710e_original_774598470
HTC desire 816 LTE,4 000   ₽,Каширская,https://www.avito.ru/moskva/telefony/htc_desire_816_lte_1797722867
"Чехол Noreve Tradition для HTC P4550, HTC Kaiser",200   ₽,Саларьево,https://www.avito.ru/moskva/telefony/chehol_noreve_tradition_dlya_htc_p4550_htc_kaiser_179755449
HTC one dual sim,2 000   ₽,Первомайская,https://www.avito.ru/moskva/telefony/htc_one_dual_sim_1811771319
HTC,400   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/htc_1142352961
HTC One X,1 500   ₽,Домодедовская,https://www.avito.ru/moskva/telefony/htc_one_x_1595945985
HTC one,5 000   ₽,Университет,https://www.avito.ru/moskva/telefony/htc_one_1212440463
"Дисплей HTC Gratia A6380, HD Mini T5555, Aria",200   ₽,Римская,https://www.avito.ru/moskva/telefony/displey_htc_gratia_a6380_hd_mini_t5555_aria_768462632
Телефон HTC,500   ₽,Щукинская,https://www.avito.ru/moskva/telefony/telefon_htc_1804875667
HTC Wildfire,500   ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/htc_wildfire_1800087015
HTC One V,500   ₽,Тимирязевская,https://www.avito.ru/moskva/telefony/htc_one_v_1819761322
HTC One M8 Dual Sim,4 900   ₽,Профсоюзная,https://www.avito.ru/moskva/telefony/htc_one_m8_dual_sim_1818285954
HTC Sensation XL,5 000   ₽,Юго-Западная,https://www.avito.ru/moskva/telefony/htc_sensation_xl_1121144065
Смартфон HTC Incredible S,1 500   ₽,Чертановская,https://www.avito.ru/moskva/telefony/smartfon_htc_incredible_s_1766287975
Смартфон HTC One X,2 800   ₽,Щелковская,https://www.avito.ru/moskva/telefony/smartfon_htc_one_x_1794379564
"HTC ONE M7 (Батарея, верхняя плата, чехол)",Цена не указана,Царицыно,https://www.avito.ru/moskva/telefony/htc_one_m7_batareya_verhnyaya_plata_chehol_1797494859
Htc desire 310,600   ₽,Медведково,https://www.avito.ru/moskva/telefony/htc_desire_310_1719796167
Htc radar работает,1 000   ₽,Беломорская,https://www.avito.ru/moskva/telefony/htc_radar_rabotaet_1812407670
HTC desire X,2 000   ₽,Ясенево,https://www.avito.ru/moskva/telefony/htc_desire_x_990207109
HTC Daimond,1 500   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_daimond_1509200134
Аккумулятор для телефона HTC desire 300,500   ₽,Домодедовская,https://www.avito.ru/moskva/telefony/akkumulyator_dlya_telefona_htc_desire_300_904798633
HTC desire S,2 000   ₽,Фили,https://www.avito.ru/moskva/telefony/htc_desire_s_1566674423
HTC Touch Diamond P3700,2 200   ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/htc_touch_diamond_p3700_616202738
Смартфон HTC One V,3 000   ₽,Речной вокзал,https://www.avito.ru/moskva/telefony/smartfon_htc_one_v_1632755442
HTC sensation XE,2 000   ₽,Щелковская,https://www.avito.ru/moskva/telefony/htc_sensation_xe_1773958235
Смартфон HTC One V,3 000   ₽,Речной вокзал,https://www.avito.ru/moskva/telefony/smartfon_htc_one_v_1632755442
Смартфон HTC Sensation XE,1 800   ₽,Охотный ряд,https://www.avito.ru/moskva/telefony/smartfon_htc_sensation_xe_1545530283
Смартфон HTC Wildfire S или обменяю,2 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/smartfon_htc_wildfire_s_ili_obmenyayu_153196567
HTC Ultra,14 500   ₽,Павелецкая,https://www.avito.ru/moskva/telefony/htc_ultra_1818854728
HTC ONE mini 2,3 000   ₽,Смоленская,https://www.avito.ru/moskva/telefony/htc_one_mini_2_1813421787
Аккумулятор HTC Desire 530/628/630/650 (B2PST100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_desire_530628630650_b2pst100_1178851188
HTC Desire HD A9191,2 000   ₽,Водный стадион,https://www.avito.ru/moskva/telefony/htc_desire_hd_a9191_1723196981
Htc wildfire,1 500   ₽,Библиотека им. Ленина,https://www.avito.ru/moskva/telefony/htc_wildfire_581990155
HTC Desire HD,990   ₽,Новые Черемушки,https://www.avito.ru/moskva/telefony/htc_desire_hd_1790837503
Телефон HTC U play,4 450   ₽,Улица 1905 года,https://www.avito.ru/moskva/telefony/telefon_htc_u_play_1815492790
HTC ONE 32 GB silver,2 000   ₽,Крылатское,https://www.avito.ru/moskva/telefony/htc_one_32_gb_silver_1800480333
Чехол HTC desire S,100   ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/chehol_htc_desire_s_574713186
Смартфон HTC Desire 828,4 000   ₽,Аэропорт,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_828_1809157321
Смартфон HTC Desire 820G Dual Sim,5 000   ₽,Перово,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_820g_dual_sim_1398819927
HTC Wildfire A3333,700   ₽,Славянский бульвар,https://www.avito.ru/moskva/telefony/htc_wildfire_a3333_1471400482
HTC,1 000   ₽,Печатники,https://www.avito.ru/moskva/telefony/htc_1813497561
Защитное стекло HTC Desire 200/HTC Desire 210,100   ₽,Савеловская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_desire_200htc_desire_210_772198930
HTC Desire 616 Dual SIM (запчасти),1 000   ₽,Царицыно,https://www.avito.ru/moskva/telefony/htc_desire_616_dual_sim_zapchasti_661770
Аккумулятор HTC Desire 620G (B0PE6100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_desire_620g_b0pe6100_784167793
HTS Desire C,1 150   ₽,Тульская,https://www.avito.ru/moskva/telefony/hts_desire_c_1818820046
Чехол hts u11,199   ₽,Селигерская,https://www.avito.ru/moskva/telefony/chehol_hts_u11_1236928150
Продаю смартфон HTC Touch Cruise (рст),700   ₽,Планерная,https://www.avito.ru/moskva/telefony/prodayu_smartfon_htc_touch_cruise_rst_1334033773
Аккумулятор HTC Desire 516 Dual,300   ₽,Римская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_desire_516_dual_762247958
HTC 620 g desire запчасти,100   ₽,Динамо,https://www.avito.ru/moskva/telefony/htc_620_g_desire_zapchasti_1400792113
HTC,1 000   ₽,Марьино,https://www.avito.ru/moskva/telefony/htc_1648667486
Телефон HTC one S,500   ₽,Речной вокзал,https://www.avito.ru/moskva/telefony/telefon_htc_one_s_1354306182
HTC desire A 8181,400   ₽,Текстильщики,https://www.avito.ru/moskva/telefony/htc_desire_a_8181_1795995620
HTC desire 820,2 000   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/htc_desire_820_1774381469
HTC desire v,500   ₽,Ховрино,https://www.avito.ru/moskva/telefony/htc_desire_v_1335070623
Кабель HTC,50   ₽,Войковская,https://www.avito.ru/moskva/telefony/kabel_htc_1448126597
HTC One M8 WinMobile,7 500   ₽,Митино,https://www.avito.ru/moskva/telefony/htc_one_m8_winmobile_1772471280
HTC U Ultra 64GB в отличном состоянии,11 000   ₽,Отрадное,https://www.avito.ru/moskva/telefony/htc_u_ultra_64gb_v_otlichnom_sostoyanii_1380943253
HTC Gratia/Aria в идеале,3 500   ₽,Новослободская,https://www.avito.ru/moskva/telefony/htc_gratiaaria_v_ideale_1763730165
HTC Desire 526G Dual Sim (запчасти),1 000   ₽,Царицыно,https://www.avito.ru/moskva/telefony/htc_desire_526g_dual_sim_zapchasti_1099449169
Дисплей HTC Desire 500 комплект с сенсором,500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_htc_desire_500_komplekt_s_sensorom_885291614
HTC Desire 728G Dual Sim,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_728g_dual_sim_1416031420
HTC Desire A8181 (с глюками),300   ₽,Планерная,https://www.avito.ru/moskva/telefony/htc_desire_a8181_s_glyukami_1800106386
HTC,800   ₽,Коломенская,https://www.avito.ru/moskva/telefony/htc_1459113890
Телефон HTC 616,1 200   ₽,Киевская,https://www.avito.ru/moskva/telefony/telefon_htc_616_809745379
Аккумулятор HTC HD2 BB81100,250   ₽,Римская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_hd2_bb81100_763660327
Htc Desire 526G,3 500   ₽,Отрадное,https://www.avito.ru/moskva/telefony/htc_desire_526g_1764545047
HTC one,2 000   ₽,Новокосино,https://www.avito.ru/moskva/telefony/htc_one_1818301159
HTC desire a8181,1 000   ₽,Перово,https://www.avito.ru/moskva/telefony/htc_desire_a8181_978210987
HTC one 2 mini,5 000   ₽,Орехово,https://www.avito.ru/moskva/telefony/htc_one_2_mini_1798189616
HTC 10 black 32 gb,5 000   ₽,Коньково,https://www.avito.ru/moskva/telefony/htc_10_black_32_gb_1665983416
HTC Desire A8181,2 500   ₽,Строгино,https://www.avito.ru/moskva/telefony/htc_desire_a8181_1638189057
HTC desire sv,2 300   ₽,Автозаводская,https://www.avito.ru/moskva/telefony/htc_desire_sv_1811105026
Смартфон HTC Desire HD 5481,2 500   ₽,Строгино,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_hd_5481_1220356963
Запчасти HTC One M8,190   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/zapchasti_htc_one_m8_1765753072
HTC desire sv,2 300   ₽,Автозаводская,https://www.avito.ru/moskva/telefony/htc_desire_sv_1811105026
Запчасти HTC One M8,190   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/zapchasti_htc_one_m8_1765753072
Смартфон HTC Desire HD 5481,2 500   ₽,Строгино,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_hd_5481_1220356963
Материнская плата HTC One X S720e На запчасти,400   ₽,Римская,https://www.avito.ru/moskva/telefony/materinskaya_plata_htc_one_x_s720e_na_zapchasti_1310852787
Смартфон HTC Incredible S S710E,3 300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/smartfon_htc_incredible_s_s710e_1820446898
Htc desire,700   ₽,Медведково,https://www.avito.ru/moskva/telefony/htc_desire_1811158624
HTC Desire S,900   ₽,Сходненская,https://www.avito.ru/moskva/telefony/htc_desire_s_1719849653
Аккумулятор HTC Desire S/Desire Z A7272 (BG32100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_desire_sdesire_z_a7272_bg32100_775489704
Дисплей HTC Desire Eye в сборе,1 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_desire_eye_v_sbore_568523104
Htc desire 601 dual sim,800   ₽,Бауманская,https://www.avito.ru/moskva/telefony/htc_desire_601_dual_sim_1812459685
Телефон HTC Desire 601,3 000   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/telefon_htc_desire_601_1776398200
Дисплей htc desire 500/500 dual,300   ₽,Киевская,https://www.avito.ru/moskva/telefony/displey_htc_desire_500500_dual_1399034963
Htc one mini 2,500   ₽,Водный стадион,https://www.avito.ru/moskva/telefony/htc_one_mini_2_1763816259
Htc 526,1 900   ₽,Текстильщики,https://www.avito.ru/moskva/telefony/htc_526_1803575181
Аккумулятор HTC Desire 526G Dual Sim (B0PL4100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_desire_526g_dual_sim_b0pl4100_815319604
Htc wildfire a3333. самсунг с2,1 500   ₽,Перово,https://www.avito.ru/moskva/telefony/htc_wildfire_a3333._samsung_s2_1421907491
HTC Desire 300,750   ₽,Новокосино,https://www.avito.ru/moskva/telefony/htc_desire_300_1803435404
HTC Radar (белый),700   ₽,Ховрино,https://www.avito.ru/moskva/telefony/htc_radar_belyy_1758526221
Зарядка HTC Original TC 150 Travel Charger microus,350   ₽,Варшавская,https://www.avito.ru/moskva/telefony/zaryadka_htc_original_tc_150_travel_charger_microus_1797977380
Аккумулятор HTC Jetstream P715a (BG09100) 7300 mAh,690   ₽,Багратионовская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_jetstream_p715a_bg09100_7300_mah_1803872758
Htc one m8,2 750   ₽,Молодежная,https://www.avito.ru/moskva/telefony/htc_one_m8_1806744189
Оригинальный HTC One mini M4 16Gb,2 222   ₽,Пятницкое шоссе,https://www.avito.ru/moskva/telefony/originalnyy_htc_one_mini_m4_16gb_1077993631
Аккумулятор HTC U Play (B2PZM100),650   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_u_play_b2pzm100_1565365271
HTC Sensation XE with Beats Audio,4 000   ₽,Тульская,https://www.avito.ru/moskva/telefony/htc_sensation_xe_with_beats_audio_914826288
Htc one m8 стекло,50   ₽,Печатники,https://www.avito.ru/moskva/telefony/htc_one_m8_steklo_1801023830
Смартфон HTC,1 500   ₽,Шипиловская,https://www.avito.ru/moskva/telefony/smartfon_htc_1786986249
Htc е8,500   ₽,Бабушкинская,https://www.avito.ru/moskva/telefony/htc_e8_1805181506
HTC One mini 2,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_mini_2_944714520
HTC EVO3D,4 500   ₽, ,https://www.avito.ru/moskva_zelenograd/telefony/htc_evo3d_1763673874
HTC desire 830,3 500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/htc_desire_830_1820638578
Htc,400   ₽,Строгино,https://www.avito.ru/moskva/telefony/htc_1309365462
Смартфон / телефон HTC wildfire a3333,1 500   ₽,Отрадное,https://www.avito.ru/moskva/telefony/smartfon_telefon_htc_wildfire_a3333_1058647639
Продам телефон HTC desire hd,1 500   ₽,Медведково,https://www.avito.ru/moskva/telefony/prodam_telefon_htc_desire_hd_1154176894
HTC one s 16гб,1 900   ₽,Коньково,https://www.avito.ru/moskva/telefony/htc_one_s_16gb_1800524599
HTC Incredible S,999   ₽, ,https://www.avito.ru/moskva_zelenograd/telefony/htc_incredible_s_1810135674?slocation=637640
Дисплей HTC One/M7/801e комплект с сенсором,600   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_htc_onem7801e_komplekt_s_sensorom_888850917
HTC Desire 700,1 000   ₽,Нагорная,https://www.avito.ru/moskva/telefony/htc_desire_700_1801438572
HTC Rhyme S510b,1 500   ₽,Аэропорт,https://www.avito.ru/moskva/telefony/htc_rhyme_s510b_1082709245
HTC s8,1 200   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_s8_1478050125
HTC One M7,4 000   ₽,Чертановская,https://www.avito.ru/moskva/telefony/htc_one_m7_1819857599
Дисплей HTC Desire 600 комплект с сенсором,800   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_htc_desire_600_komplekt_s_sensorom_885301054
Аккумулятор HTC One M10/10/10 Lifestyle (B2PS6100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_one_m101010_lifestyle_b2ps6100_775593731
Htc u11 6/128,15 000   ₽,Крылатское,https://www.avito.ru/moskva/telefony/htc_u11_6128_1815688083
HTC P3600 в продажном комплекте,500   ₽,Проспект Мира,https://www.avito.ru/moskva/telefony/htc_p3600_v_prodazhnom_komplekte_1818713132
